individual_id	tumor_bam	normal_bam	maf_file_capture_validated_consensus	indel_maf_file_capture_validated_consensus
THCA-TCGA-ET-A3BN	/seq/picard_aggregation/C499/TCGA-ET-A3BN-01A-11D-A19J-08/v1/TCGA-ET-A3BN-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BN-10A-01D-A19M-08/v1/TCGA-ET-A3BN-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BN-TP-NB-SM-2EPPJ-SM-2EO3W/jobs/mutation_validator/consensus_snp/job.56427661/THCA-TCGA-ET-A3BN-TP-NB-SM-2EPPJ-SM-2EO3W.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BN-TP-NB-SM-2EPPJ-SM-2EO3W/jobs/mutation_validator/consensus/job.56423461/THCA-TCGA-ET-A3BN-TP-NB-SM-2EPPJ-SM-2EO3W.validated_with_consensus.maf
THCA-TCGA-ET-A3BO	/seq/picard_aggregation/C499/TCGA-ET-A3BO-01A-11D-A19J-08/v3/TCGA-ET-A3BO-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BO-10A-01D-A19M-08/v4/TCGA-ET-A3BO-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BO-TP-NB-SM-2EPPT-SM-2EO47/jobs/mutation_validator/consensus_snp/job.56427967/THCA-TCGA-ET-A3BO-TP-NB-SM-2EPPT-SM-2EO47.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BO-TP-NB-SM-2EPPT-SM-2EO47/jobs/mutation_validator/consensus/job.56427968/THCA-TCGA-ET-A3BO-TP-NB-SM-2EPPT-SM-2EO47.validated_with_consensus.maf
THCA-TCGA-ET-A3BP	/seq/picard_aggregation/C499/TCGA-ET-A3BP-01A-21D-A19J-08/v1/TCGA-ET-A3BP-01A-21D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BP-10A-01D-A19M-08/v1/TCGA-ET-A3BP-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BP-TP-NB-SM-2EPQ4-SM-2EO4H/jobs/mutation_validator/consensus_snp/job.56427561/THCA-TCGA-ET-A3BP-TP-NB-SM-2EPQ4-SM-2EO4H.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BP-TP-NB-SM-2EPQ4-SM-2EO4H/jobs/mutation_validator/consensus/job.56427562/THCA-TCGA-ET-A3BP-TP-NB-SM-2EPQ4-SM-2EO4H.validated_with_consensus.maf
THCA-TCGA-ET-A3BQ	/seq/picard_aggregation/C499/TCGA-ET-A3BQ-01B-11D-A202-08/v1/TCGA-ET-A3BQ-01B-11D-A202-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BQ-10A-01D-A202-08/v1/TCGA-ET-A3BQ-10A-01D-A202-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BQ-TP-NB-SM-2HRLZ-SM-2HRM5/jobs/mutation_validator/consensus_snp/job.56428233/THCA-TCGA-ET-A3BQ-TP-NB-SM-2HRLZ-SM-2HRM5.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BQ-TP-NB-SM-2HRLZ-SM-2HRM5/jobs/mutation_validator/consensus/job.56428234/THCA-TCGA-ET-A3BQ-TP-NB-SM-2HRLZ-SM-2HRM5.validated_with_consensus.maf
THCA-TCGA-ET-A3BS	/seq/picard_aggregation/C499/TCGA-ET-A3BS-01A-11D-A202-08/v1/TCGA-ET-A3BS-01A-11D-A202-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BS-10A-01D-A202-08/v1/TCGA-ET-A3BS-10A-01D-A202-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BS-TP-NB-SM-2HRMA-SM-2HRMF/jobs/mutation_validator/consensus_snp/job.56427863/THCA-TCGA-ET-A3BS-TP-NB-SM-2HRMA-SM-2HRMF.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BS-TP-NB-SM-2HRMA-SM-2HRMF/jobs/mutation_validator/consensus/job.56427864/THCA-TCGA-ET-A3BS-TP-NB-SM-2HRMA-SM-2HRMF.validated_with_consensus.maf
THCA-TCGA-ET-A3BT	/seq/picard_aggregation/C499/TCGA-ET-A3BT-01A-11D-A19J-08/v1/TCGA-ET-A3BT-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BT-10A-01D-A19M-08/v1/TCGA-ET-A3BT-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BT-TP-NB-SM-2EPQE-SM-2EO4Q/jobs/mutation_validator/consensus_snp/job.56428016/THCA-TCGA-ET-A3BT-TP-NB-SM-2EPQE-SM-2EO4Q.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BT-TP-NB-SM-2EPQE-SM-2EO4Q/jobs/mutation_validator/consensus/job.56428017/THCA-TCGA-ET-A3BT-TP-NB-SM-2EPQE-SM-2EO4Q.validated_with_consensus.maf
THCA-TCGA-ET-A3BU	/seq/picard_aggregation/C499/TCGA-ET-A3BU-01A-11D-A19J-08/v2/TCGA-ET-A3BU-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BU-10A-01D-A19M-08/v2/TCGA-ET-A3BU-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BU-TP-NB-SM-2EPQN-SM-2EO4Y/jobs/mutation_validator/consensus_snp/job.56427582/THCA-TCGA-ET-A3BU-TP-NB-SM-2EPQN-SM-2EO4Y.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BU-TP-NB-SM-2EPQN-SM-2EO4Y/jobs/mutation_validator/consensus/job.56427583/THCA-TCGA-ET-A3BU-TP-NB-SM-2EPQN-SM-2EO4Y.validated_with_consensus.maf
THCA-TCGA-ET-A3BV	/seq/picard_aggregation/C499/TCGA-ET-A3BV-01A-11D-A19J-08/v2/TCGA-ET-A3BV-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BV-10A-01D-A19M-08/v2/TCGA-ET-A3BV-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BV-TP-NB-SM-2EPQW-SM-2EO57/jobs/mutation_validator/consensus_snp/job.56426794/THCA-TCGA-ET-A3BV-TP-NB-SM-2EPQW-SM-2EO57.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BV-TP-NB-SM-2EPQW-SM-2EO57/jobs/mutation_validator/consensus/job.56426795/THCA-TCGA-ET-A3BV-TP-NB-SM-2EPQW-SM-2EO57.validated_with_consensus.maf
THCA-TCGA-ET-A3BW	/seq/picard_aggregation/C499/TCGA-ET-A3BW-01A-11D-A19J-08/v2/TCGA-ET-A3BW-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BW-10A-01D-A19M-08/v3/TCGA-ET-A3BW-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BW-TP-NB-SM-2EPR6-SM-2EO5F/jobs/mutation_validator/consensus_snp/job.56426815/THCA-TCGA-ET-A3BW-TP-NB-SM-2EPR6-SM-2EO5F.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BW-TP-NB-SM-2EPR6-SM-2EO5F/jobs/mutation_validator/consensus/job.56426816/THCA-TCGA-ET-A3BW-TP-NB-SM-2EPR6-SM-2EO5F.validated_with_consensus.maf
THCA-TCGA-ET-A3BX	/seq/picard_aggregation/C499/TCGA-ET-A3BX-01A-11D-A19J-08/v1/TCGA-ET-A3BX-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3BX-10A-01D-A19M-08/v1/TCGA-ET-A3BX-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BX-TP-NB-SM-2EPPK-SM-2EO3X/jobs/mutation_validator/consensus_snp/job.56428096/THCA-TCGA-ET-A3BX-TP-NB-SM-2EPPK-SM-2EO3X.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3BX-TP-NB-SM-2EPPK-SM-2EO3X/jobs/mutation_validator/consensus/job.56428097/THCA-TCGA-ET-A3BX-TP-NB-SM-2EPPK-SM-2EO3X.validated_with_consensus.maf
THCA-TCGA-ET-A3DO	/seq/picard_aggregation/C499/TCGA-ET-A3DO-01A-11D-A19J-08/v1/TCGA-ET-A3DO-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DO-10A-01D-A19M-08/v1/TCGA-ET-A3DO-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DO-TP-NB-SM-2EPPU-SM-2EO48/jobs/mutation_validator/consensus_snp/job.56428098/THCA-TCGA-ET-A3DO-TP-NB-SM-2EPPU-SM-2EO48.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DO-TP-NB-SM-2EPPU-SM-2EO48/jobs/mutation_validator/consensus/job.56428099/THCA-TCGA-ET-A3DO-TP-NB-SM-2EPPU-SM-2EO48.validated_with_consensus.maf
THCA-TCGA-ET-A3DP	/seq/picard_aggregation/C499/TCGA-ET-A3DP-01A-11D-A21A-08/v2/TCGA-ET-A3DP-01A-11D-A21A-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DP-11A-22D-A21A-08/v2/TCGA-ET-A3DP-11A-22D-A21A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DP-TP-NT-SM-2SK18-SM-2SK1B/jobs/mutation_validator/consensus_snp/job.56427597/THCA-TCGA-ET-A3DP-TP-NT-SM-2SK18-SM-2SK1B.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DP-TP-NT-SM-2SK18-SM-2SK1B/jobs/mutation_validator/consensus/job.56427598/THCA-TCGA-ET-A3DP-TP-NT-SM-2SK18-SM-2SK1B.validated_with_consensus.maf
THCA-TCGA-ET-A3DQ	/seq/picard_aggregation/C499/TCGA-ET-A3DQ-01A-11D-A19J-08/v1/TCGA-ET-A3DQ-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DQ-10A-01D-A19M-08/v1/TCGA-ET-A3DQ-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DQ-TP-NB-SM-2EPQ5-SM-2EO4I/jobs/mutation_validator/consensus_snp/job.56427609/THCA-TCGA-ET-A3DQ-TP-NB-SM-2EPQ5-SM-2EO4I.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DQ-TP-NB-SM-2EPQ5-SM-2EO4I/jobs/mutation_validator/consensus/job.56427610/THCA-TCGA-ET-A3DQ-TP-NB-SM-2EPQ5-SM-2EO4I.validated_with_consensus.maf
THCA-TCGA-ET-A3DR	/seq/picard_aggregation/C499/TCGA-ET-A3DR-01A-11D-A19J-08/v4/TCGA-ET-A3DR-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DR-10A-01D-A19M-08/v4/TCGA-ET-A3DR-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DR-TP-NB-SM-2EPQF-SM-2EO4R/jobs/mutation_validator/consensus_snp/job.56428068/THCA-TCGA-ET-A3DR-TP-NB-SM-2EPQF-SM-2EO4R.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DR-TP-NB-SM-2EPQF-SM-2EO4R/jobs/mutation_validator/consensus/job.56428069/THCA-TCGA-ET-A3DR-TP-NB-SM-2EPQF-SM-2EO4R.validated_with_consensus.maf
THCA-TCGA-ET-A3DS	/seq/picard_aggregation/C499/TCGA-ET-A3DS-01A-11D-A19J-08/v2/TCGA-ET-A3DS-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DS-10A-01D-A19M-08/v2/TCGA-ET-A3DS-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DS-TP-NB-SM-2EPQO-SM-2EO4Z/jobs/mutation_validator/consensus_snp/job.56428166/THCA-TCGA-ET-A3DS-TP-NB-SM-2EPQO-SM-2EO4Z.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DS-TP-NB-SM-2EPQO-SM-2EO4Z/jobs/mutation_validator/consensus/job.56428167/THCA-TCGA-ET-A3DS-TP-NB-SM-2EPQO-SM-2EO4Z.validated_with_consensus.maf
THCA-TCGA-ET-A3DT	/seq/picard_aggregation/C499/TCGA-ET-A3DT-01A-11D-A19J-08/v2/TCGA-ET-A3DT-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DT-10A-01D-A19M-08/v2/TCGA-ET-A3DT-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DT-TP-NB-SM-2EPQX-SM-2EO58/jobs/mutation_validator/consensus_snp/job.56427952/THCA-TCGA-ET-A3DT-TP-NB-SM-2EPQX-SM-2EO58.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DT-TP-NB-SM-2EPQX-SM-2EO58/jobs/mutation_validator/consensus/job.56427953/THCA-TCGA-ET-A3DT-TP-NB-SM-2EPQX-SM-2EO58.validated_with_consensus.maf
THCA-TCGA-ET-A3DU	/seq/picard_aggregation/C499/TCGA-ET-A3DU-01A-11D-A19J-08/v2/TCGA-ET-A3DU-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DU-10A-01D-A19M-08/v2/TCGA-ET-A3DU-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DU-TP-NB-SM-2EPR7-SM-2EO5G/jobs/mutation_validator/consensus_snp/job.56428078/THCA-TCGA-ET-A3DU-TP-NB-SM-2EPR7-SM-2EO5G.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DU-TP-NB-SM-2EPR7-SM-2EO5G/jobs/mutation_validator/consensus/job.56428079/THCA-TCGA-ET-A3DU-TP-NB-SM-2EPR7-SM-2EO5G.validated_with_consensus.maf
THCA-TCGA-ET-A3DV	/seq/picard_aggregation/C499/TCGA-ET-A3DV-01A-12D-A202-08/v1/TCGA-ET-A3DV-01A-12D-A202-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DV-11A-11D-A202-08/v1/TCGA-ET-A3DV-11A-11D-A202-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DV-TP-NT-SM-2HRMQ-SM-2HRMR/jobs/mutation_validator/consensus_snp/job.56428204/THCA-TCGA-ET-A3DV-TP-NT-SM-2HRMQ-SM-2HRMR.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DV-TP-NT-SM-2HRMQ-SM-2HRMR/jobs/mutation_validator/consensus/job.56428205/THCA-TCGA-ET-A3DV-TP-NT-SM-2HRMQ-SM-2HRMR.validated_with_consensus.maf
THCA-TCGA-ET-A3DW	/seq/picard_aggregation/C499/TCGA-ET-A3DW-01A-11D-A19J-08/v2/TCGA-ET-A3DW-01A-11D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A3DW-11A-11D-A19J-08/v2/TCGA-ET-A3DW-11A-11D-A19J-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DW-TP-NT-SM-2EPPL-SM-2EPR8/jobs/mutation_validator/consensus_snp/job.56427839/THCA-TCGA-ET-A3DW-TP-NT-SM-2EPPL-SM-2EPR8.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A3DW-TP-NT-SM-2EPPL-SM-2EPR8/jobs/mutation_validator/consensus/job.56427840/THCA-TCGA-ET-A3DW-TP-NT-SM-2EPPL-SM-2EPR8.validated_with_consensus.maf
THCA-TCGA-ET-A40P	/seq/picard_aggregation/C499/TCGA-ET-A40P-01A-11D-A23M-08/v2/TCGA-ET-A40P-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A40P-10A-01D-A23K-08/v2/TCGA-ET-A40P-10A-01D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40P-TP-NB-SM-3M3UI-SM-3M4ZY/jobs/mutation_validator/consensus_snp/job.56427924/THCA-TCGA-ET-A40P-TP-NB-SM-3M3UI-SM-3M4ZY.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40P-TP-NB-SM-3M3UI-SM-3M4ZY/jobs/mutation_validator/consensus/job.56427925/THCA-TCGA-ET-A40P-TP-NB-SM-3M3UI-SM-3M4ZY.validated_with_consensus.maf
THCA-TCGA-ET-A40Q	/seq/picard_aggregation/C499/TCGA-ET-A40Q-01A-11D-A23M-08/v2/TCGA-ET-A40Q-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A40Q-10A-01D-A23K-08/v2/TCGA-ET-A40Q-10A-01D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40Q-TP-NB-SM-3M3UR-SM-3M517/jobs/mutation_validator/consensus_snp/job.56427674/THCA-TCGA-ET-A40Q-TP-NB-SM-3M3UR-SM-3M517.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40Q-TP-NB-SM-3M3UR-SM-3M517/jobs/mutation_validator/consensus/job.56427675/THCA-TCGA-ET-A40Q-TP-NB-SM-3M3UR-SM-3M517.validated_with_consensus.maf
THCA-TCGA-ET-A40R	/seq/picard_aggregation/C499/TCGA-ET-A40R-01A-11D-A23M-08/v8/TCGA-ET-A40R-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A40R-10A-01D-A23K-08/v7/TCGA-ET-A40R-10A-01D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40R-TP-NB-SM-3M3V1-SM-3M51F/jobs/mutation_validator/consensus_snp/job.56427666/THCA-TCGA-ET-A40R-TP-NB-SM-3M3V1-SM-3M51F.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40R-TP-NB-SM-3M3V1-SM-3M51F/jobs/mutation_validator/consensus/job.56427667/THCA-TCGA-ET-A40R-TP-NB-SM-3M3V1-SM-3M51F.validated_with_consensus.maf
THCA-TCGA-ET-A40S	/seq/picard_aggregation/C499/TCGA-ET-A40S-01A-11D-A23M-08/v1/TCGA-ET-A40S-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A40S-10A-01D-A23K-08/v1/TCGA-ET-A40S-10A-01D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40S-TP-NB-SM-3M3VA-SM-3M51O/jobs/mutation_validator/consensus_snp/job.56427903/THCA-TCGA-ET-A40S-TP-NB-SM-3M3VA-SM-3M51O.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40S-TP-NB-SM-3M3VA-SM-3M51O/jobs/mutation_validator/consensus/job.56427904/THCA-TCGA-ET-A40S-TP-NB-SM-3M3VA-SM-3M51O.validated_with_consensus.maf
THCA-TCGA-ET-A40T	/seq/picard_aggregation/C499/TCGA-ET-A40T-01A-11D-A23M-08/v7/TCGA-ET-A40T-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A40T-10A-01D-A23K-08/v8/TCGA-ET-A40T-10A-01D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40T-TP-NB-SM-3M3TR-SM-3M4Z8/jobs/mutation_validator/consensus_snp/job.56423456/THCA-TCGA-ET-A40T-TP-NB-SM-3M3TR-SM-3M4Z8.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A40T-TP-NB-SM-3M3TR-SM-3M4Z8/jobs/mutation_validator/consensus/job.56427794/THCA-TCGA-ET-A40T-TP-NB-SM-3M3TR-SM-3M4Z8.validated_with_consensus.maf
THCA-TCGA-ET-A4KN	/seq/picard_aggregation/C499/TCGA-ET-A4KN-01A-11D-A257-08/v4/TCGA-ET-A4KN-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A4KN-10A-01D-A25A-08/v4/TCGA-ET-A4KN-10A-01D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A4KN-TP-NB-SM-3UTE8-SM-3UTG5/jobs/mutation_validator/consensus_snp/job.56427910/THCA-TCGA-ET-A4KN-TP-NB-SM-3UTE8-SM-3UTG5.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A4KN-TP-NB-SM-3UTE8-SM-3UTG5/jobs/mutation_validator/consensus/job.56427911/THCA-TCGA-ET-A4KN-TP-NB-SM-3UTE8-SM-3UTG5.validated_with_consensus.maf
THCA-TCGA-ET-A4KQ	/seq/picard_aggregation/C499/TCGA-ET-A4KQ-01A-12D-A257-08/v5/TCGA-ET-A4KQ-01A-12D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-ET-A4KQ-10A-01D-A25A-08/v5/TCGA-ET-A4KQ-10A-01D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A4KQ-TP-NB-SM-3UTEG-SM-3UTGD/jobs/mutation_validator/consensus_snp/job.56428254/THCA-TCGA-ET-A4KQ-TP-NB-SM-3UTEG-SM-3UTGD.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-ET-A4KQ-TP-NB-SM-3UTEG-SM-3UTGD/jobs/mutation_validator/consensus/job.56428255/THCA-TCGA-ET-A4KQ-TP-NB-SM-3UTEG-SM-3UTGD.validated_with_consensus.maf
THCA-TCGA-FE-A22Z	/seq/picard_aggregation/C499/TCGA-FE-A22Z-01A-11D-A17V-08/v2/TCGA-FE-A22Z-01A-11D-A17V-08.bam	/seq/picard_aggregation/C499/TCGA-FE-A22Z-10A-01D-A17V-08/v2/TCGA-FE-A22Z-10A-01D-A17V-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A22Z-TP-NB-SM-29SRT-SM-29SRP/jobs/mutation_validator/consensus_snp/job.56423430/THCA-TCGA-FE-A22Z-TP-NB-SM-29SRT-SM-29SRP.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A22Z-TP-NB-SM-29SRT-SM-29SRP/jobs/mutation_validator/consensus/job.56427975/THCA-TCGA-FE-A22Z-TP-NB-SM-29SRT-SM-29SRP.validated_with_consensus.maf
THCA-TCGA-FE-A230	/seq/picard_aggregation/C499/TCGA-FE-A230-01A-11D-A14W-08/v3/TCGA-FE-A230-01A-11D-A14W-08.bam	/seq/picard_aggregation/C499/TCGA-FE-A230-10A-01D-A14W-08/v3/TCGA-FE-A230-10A-01D-A14W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A230-TP-NB-SM-1YYJG-SM-1YYJJ/jobs/mutation_validator/consensus_snp/job.56426782/THCA-TCGA-FE-A230-TP-NB-SM-1YYJG-SM-1YYJJ.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A230-TP-NB-SM-1YYJG-SM-1YYJJ/jobs/mutation_validator/consensus/job.56426783/THCA-TCGA-FE-A230-TP-NB-SM-1YYJG-SM-1YYJJ.validated_with_consensus.maf
THCA-TCGA-FE-A231	/seq/picard_aggregation/C499/TCGA-FE-A231-01A-11D-A14W-08/v3/TCGA-FE-A231-01A-11D-A14W-08.bam	/seq/picard_aggregation/C499/TCGA-FE-A231-10A-01D-A14W-08/v3/TCGA-FE-A231-10A-01D-A14W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A231-TP-NB-SM-1YYJM-SM-1YYJP/jobs/mutation_validator/consensus_snp/job.56428342/THCA-TCGA-FE-A231-TP-NB-SM-1YYJM-SM-1YYJP.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A231-TP-NB-SM-1YYJM-SM-1YYJP/jobs/mutation_validator/consensus/job.56428343/THCA-TCGA-FE-A231-TP-NB-SM-1YYJM-SM-1YYJP.validated_with_consensus.maf
THCA-TCGA-FE-A232	/seq/picard_aggregation/C499/TCGA-FE-A232-01A-11D-A14W-08/v3/TCGA-FE-A232-01A-11D-A14W-08.bam	/seq/picard_aggregation/C499/TCGA-FE-A232-10A-01D-A14W-08/v3/TCGA-FE-A232-10A-01D-A14W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A232-TP-NB-SM-1YYJS-SM-1YYJV/jobs/mutation_validator/consensus_snp/job.56427645/THCA-TCGA-FE-A232-TP-NB-SM-1YYJS-SM-1YYJV.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A232-TP-NB-SM-1YYJS-SM-1YYJV/jobs/mutation_validator/consensus/job.56427646/THCA-TCGA-FE-A232-TP-NB-SM-1YYJS-SM-1YYJV.validated_with_consensus.maf
THCA-TCGA-FE-A233	/seq/picard_aggregation/C499/TCGA-FE-A233-01A-11D-A14W-08/v3/TCGA-FE-A233-01A-11D-A14W-08.bam	/seq/picard_aggregation/C499/TCGA-FE-A233-10A-01D-A14W-08/v6/TCGA-FE-A233-10A-01D-A14W-08.bam		
THCA-TCGA-FE-A234	/seq/picard_aggregation/C499/TCGA-FE-A234-01A-11D-A14W-08/v3/TCGA-FE-A234-01A-11D-A14W-08.bam	/seq/picard_aggregation/C499/TCGA-FE-A234-10A-01D-A14W-08/v3/TCGA-FE-A234-10A-01D-A14W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A234-TP-NB-SM-1YYK5-SM-1YYK8/jobs/mutation_validator/consensus_snp/job.56427865/THCA-TCGA-FE-A234-TP-NB-SM-1YYK5-SM-1YYK8.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-FE-A234-TP-NB-SM-1YYK5-SM-1YYK8/jobs/mutation_validator/consensus/job.56427786/THCA-TCGA-FE-A234-TP-NB-SM-1YYK5-SM-1YYK8.validated_with_consensus.maf
